file_size  throughput
938        10500.921
1919931    64540.053
25087      166569.838
9495641    3020767.128
1884374    53504.009
1795967    44485.289
1801102    44544.652
1867777    42707.446
1854171    45508.085
11450      98714.343
1872692    50409.589
1840292    43400.295
1916489    52095.261
1850314    43853.666
1909334    54676.176
1924980    59054.293
1895612    46994.261
1910001    49377.083
1835828    46292.176
1919448    53060.827
1939413    56236.703
1894207    49210.091
1844941    40672.752
1355230    1711937.951
1850329    42715.176
1924687    51378.333
9092       2062.611
1851158    46274.608
1867586    46719.618
1948092    47511.231
1896634    50784.264
11189      74746.938
6804764    559158.723
1902991    51108.798
18799      150682.365
3818       23146.373
9344306    879052.232
1905726    53846.200
1952263    59002.280
1966050    58073.356
1936603    61797.164
59204609   512984.183
1917840    47739.973
278333049  420346.559
1945315    61980.964
1971343    64205.522
1946064    57878.558
1926000    55469.376
1965897    57427.973
3930       20025.873
1902672    54077.336
1878840    48163.011
2011779    59949.848
145200     162832.752
1918719    48484.540
43367878   548427.761
1889936    42746.354
1927245    56566.060
1896696    49239.635
1930888    52559.866
1857931    38792.747
1927138    50289.745
1916782    53050.114
1970754    56859.933
4026       20500.508
1882711    39172.067
1893569    49281.809
1957813    52514.554
4154       21118.790
1911823    48139.426
1889586    46867.760
1952672    50440.175
1987960    55867.098
2104201    53720.513
102951     36095.111
32804936   488538.939
2104528    51458.672
4824258    449295.518
4199296    2865077.431
2147453    57769.235
3288573    2982947.980
3287125    3114352.038
2129328    49691.057
2165317    56917.476
7701       45255.975
34390638   340208.381
2079701    45113.612
2112282    52688.886
6610487    5638020.143
2107590    54163.877
6005625    384234.226
26622773   645584.653
2049766    40726.852
2104101    53149.700
2086816    49875.716
102029     58946.793
2161212    57947.962
15300      30292.411
6282       60301.869
2168108    58479.336
2135045    43284.992
2129066    50874.899
6350       1230.916
2174687    57013.443
3996084    1008694.188
2103120    48038.941
5396       1862.876
2117       13654.948
20548686   3057518.218
2126469    46164.595
1183864    52326.823
2355317    44103.530
10792      1518.699
2122       26087.144
1765       11539.021
2391255    50391.839
2394904    49901.837
6271663    433180.599
357        2646.638
11029      35529.412
3106667    56542.109
822376     13639.301
322164     825188.743
3100682    52409.305
6234       55053.893
3037162    50045.307
3091939    58031.576
0          0.000
310446     295024.480
3013993    45304.901
3808606    63887.062
3602016    43759.183
72910      107920.145
3619919    45187.214
3651623    51656.118
76819      80008.645
661293     1583487.781
3452377    46489.064
641802     659720.249
13082      112954.179
6901       51473.783
3537748    40871.460
1530       15825.485
1156       8155.081
1890726    43855.912
3486442    46575.145
1915413    48476.583
5258       49110.182
84765839   317281.586
3398492    44838.926
1971502    52300.557
3528739    52049.105
1939130    50600.320
3093       23017.781
4719796    500643.532
3378890    42463.559
10666      18408.290
1960217    55948.993
3171577    75323.656
4862424    434851.867
6736839    2885096.117
3067932    67623.561
706379     169977.341
3107692    66845.590
3089460    65193.953
3445       23784.599
3074035    64770.043
3394054    64615.352
4693       36505.350
265226     29136.349
3198133    48435.525
4901       36120.692
3235308    47501.319
3263464    54027.344
118639511  615197.402
1920096    409853.244
99445636   4381406.087
26074      4385.331
3224656    49176.114
47009      76974.263
44963      78618.172
3234144    51101.072
3682567    51834.575
453863     114964.925
3669001    50517.970
1997364    56392.533
1043503    90053.842
3723684    52805.638
3756012    59346.723
3556257    56923.811
8698       16072.454
9466       83568.939
3687813    2484929.047
1429       8809.120
3619833    57876.848
1485488    68419.814
1362294    47022.443
1444317    58275.731
3590503    59576.190
1456818    64735.578
3645059    67043.817
1413       9096.506
21887      173669.479
7946       55412.741
1510298    75267.350
4634       1117.928
4047711    109211.123
14506      115143.090
2949       17440.223
99544      97876.611
3943499    94348.585
11076      3108.460
8731710    3733367.082
3761750    67336.314
170301     293231.039
2842       35793.056
3656418    55296.754
12651      72726.175
3640428    55648.892
3459835    54067.631
108360358  485826.516
24927      212257.358
3530429    56855.743
219788     549403.385
1870751    50832.938
1992280    61663.259
3530009    54152.107
77370025   531831.803
3489957    54902.930
1990575    60430.471
3465566    13984.148
2010215    70044.464
25039      213651.320
3532496    56396.677
9051792    528250.261
2581301    205347.675
2117561    84427.141
3489929    266779.216
3426202    193772.745
3402721    164450.368
3317251    132248.097
25775      206714.098
15988      4058.092
2309       10997.883
440041980  523970.187
3471551    306552.186
1253       6145.147
7450       74403.183
4253910    385400.373
4268142    342393.493
1301       5407.843
1525       8154.317
2250       36020.748
1893       13804.709
4254234    309163.276
4202792    237494.626
1253       8202.805
2149       14607.297
4181538    183236.263
7658       56156.406
4003223    137097.768
282340994  407265.374
3854267    95106.885
6858       60007.087
373        2488.697
6762       68889.811
3656898    61061.939
393794     394564.881
1198553    47248.581
3860       25819.916
3114       15713.355
453        2242.315
9786       91471.301
3535032    53647.350
3557828    52592.622
122712     409068.976
3229873    44966.771
26287      223556.001
3228566    47519.635
85646      345903.463
2046566    42862.801
3220240    48030.726
1152626    523560.783
12335      1878.930
2041220    41800.948
3209191    48540.397
65711      258403.466
2088741    47235.509
18659162   2077647.200
2068943    46157.891
4189514    526768.425
13045      88641.022
2117213    50352.983
1445       9120.970
112841     404357.447
692800     40376.417
3594008    47205.196
107123     299851.716
3598321    47169.431
2311684    131141.516
114771     344065.359
3637999    48819.588
3681543    64337.314
75236657   3980978.554
3745076    72541.153
3727738    78708.504
3771897    85179.680
1659486    139060.430
1565744    98970.084
1590266    96447.853
8850779    289730.049
439472966  324902.542
93384866   4437019.147
3892546    101570.308
1608938    2084622.209
1162       6011.739
17679059   1970963.915
89929850   4528359.842
20900108   532124.187
4294472    559983.333
4272504    484569.654
4290124    550824.108
4259992    415709.111
4175253    333327.572
24399      149136.091
4135986    264922.070
10234      90595.535
4029420    161500.221
2513378    2371613.890
3920378    108302.380
55527203   2578288.008
136102033  376558.020
3812882    84773.264
3332669    60186.022
3380545    66507.739
8862       1036.993
3322754    57675.184
2074650    43212.328
3218605    48872.802
2072038    43273.638
2075482    47156.521
3122178    44617.289
2106164    50091.806
2009834    42468.040
6691127    458403.922
52633      125360.244
3650828    50176.730
12317362   1264369.546
3541809    41776.541
2830817    3641707.320
1338       2198.137
2617697    47150.404
3517214    38362.048
3598435    44063.706
3493897    38662.502
13898896   1396778.126
3772878    4305785.723
3655333    50374.945
3635874    44235.652
3623947    50571.418
34607973   2659029.710
3640551    52505.778
14938191   2542751.149
3700287    3984603.394
3611077    51077.346
3594262    54280.481
59576299   3219652.699
5193441    3968824.486
3847159    75524.228
3611267    50337.311
3713545    58202.536
6926974    3751342.771
57316379   1014630.881
48894      165580.371
3746465    59151.328
3770554    62032.817
209000237  5041420.350
3732443    59079.878
8688943    4046444.302
3767673    64978.357
3360877    174973.664
3768175    63533.100
7483807    2954805.248
38058664   4936051.218
3712510    57795.268
3678501    55716.234
3756172    62757.455
3911186    73656.245
44311      3235.064
10201419   3391508.536
3709054    60778.376
741        2243.829
2266       28853.469
3050       12726.561
3574595    62497.747
768548     84564.182
751708     88467.743
720029     64543.833
9816945    106251.459
9423632    854073.966
765506     70589.275
1111518    55316.651
1109788    97630.550
12392      3968.917
1069771    78787.199
517        2150.641
1070373    81077.135
50276      59063.757
1009812    56100.184
1006435    19950.835
1022095    58426.112
1003014    48626.236
1066161    65285.978
741        2340.371
64617      9187.404
62652      7871.899
1034893    63154.293
1157       7121.463
1046447    61692.892
1054782    58821.291
1055586    63065.447
1068004    63366.153
13736      8447.073
517        1972.901
17880      11803.602
1069264    70428.605
1072498    75343.277
1063848    69367.211
1059528    59455.182
1030264    58483.040
10600      1438.126
16068      29474.950
1018473    54468.667
1043833    53388.326
1033669    60802.594
1037173    53010.676
1038693    55099.211
106838     4155.005
1037989    51959.108
1074264    59529.523
1052176    49144.174
1042966    55878.256
1017555    49608.555
1026313    50330.042
1058508    50767.765
1080924    66294.962
1076332    59362.180
1089643    68611.726
1079005    67100.498
1079859    72754.257
1088599    75932.327
1085316    71720.368
1061974    62119.744
1120597    87863.386
1403650    84324.177
1376288    81409.275
1380551    84949.695
1357124    70489.753
1349997    70552.103
1153807    98584.823
1096390    74989.780
1150798    99768.841
1146513    101056.952
1803740    50327.818
1778260    43212.982
1819652    49929.659
1924       427.108
1835300    54233.222
15049      4082.381
7857747    3102543.285
1788767    47670.265
14890      135207.533
1874180    67635.815
1884118    62410.987
1876265    65153.738
1882653    69178.177
1865589    64448.723
40436      129604.226
1841756    58603.641
1794011    45377.075
1845388    54156.219
1550066    37034.369
1786957    34908.063
8550151    2758977.186
1798669    50310.944
1795340    45708.059
1834377    50041.042
1853320    53598.556
1933589    68366.457
9031656    2832276.481
5557       35551.433
1844070    59351.120
1815196    50510.785
1892702    59272.271
1812669    44145.813
1893925    62420.648
1885453    60680.530
1915234    64940.084
1866214    50224.188
30639670   399122.340
415280590  2244461.651
1921403    61253.683
10086168   2834125.594
65640      264690.627
1859872    57297.373
1896549    65429.708
1875217    60887.016
1943092    67906.140
22436881   38429.301
1879881    55825.317
1825374    49678.496
2468275    59634.553
10391287   2427348.886
1881241    55149.183
1842159    56393.144
1887968    54312.791
1910490    63985.719
1816822    47322.648
1948812    68387.276
1877237    51820.728
1867558    53868.132
63854976   569654.456
1882973    50765.587
1922314    60356.713
10437254   2774871.435
